"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn55262701","NIL (28).jpg","1","image/jpeg","311413","3489646","1712371325045","3489646","1712371325045","syn55262661","https://www.synapse.org/#!Synapse:syn55262701.1","5c6fc38712b8d99b2a80738a4209ae29"
"syn55262737","NIL (191).jpg","1","image/jpeg","311745","3489646","1712371606691","3489646","1712371606691","syn55262661","https://www.synapse.org/#!Synapse:syn55262737.1","8a9b787eaa17cdfb59763e29930bab2b"
"syn55262812","NIL (115).JPG","1","image/jpeg","312082","3489646","1712371724975","3489646","1712371724975","syn55262661","https://www.synapse.org/#!Synapse:syn55262812.1","fb0f008c5d27a66cbb897097fcad1f0b"
"syn55263363","HSIL (169).JPG","1","image/jpeg","312120","3489646","1712373805725","3489646","1712373805725","syn55262661","https://www.synapse.org/#!Synapse:syn55263363.1","80a11d95e0e59d3a19eb758bd98815e0"
"syn55263259","HSIL (83).JPG","1","image/jpeg","312146","3489646","1712373668097","3489646","1712373668097","syn55262661","https://www.synapse.org/#!Synapse:syn55263259.1","25111e09843acabf331a11308e5e0711"
"syn55262686","NIL (15).jpg","1","image/jpeg","312242","3489646","1712371304780","3489646","1712371304780","syn55262661","https://www.synapse.org/#!Synapse:syn55262686.1","f7d41e51fe24213662e4d7c5bb03561e"
"syn55263103","LSIL (191).jpg","1","image/jpeg","312251","3489646","1712372244975","3489646","1712372244975","syn55262661","https://www.synapse.org/#!Synapse:syn55263103.1","c3814f0930609f05579de151713932b5"
"syn55263008","LSIL (98).jpg","1","image/jpeg","312365","3489646","1712372093742","3489646","1712372093742","syn55262661","https://www.synapse.org/#!Synapse:syn55263008.1","fe3b55c5b020a7077733009ef739dae6"
"syn55263344","HSIL (150).JPG","1","image/jpeg","312926","3489646","1712373774909","3489646","1712373774909","syn55262661","https://www.synapse.org/#!Synapse:syn55263344.1","560d66c7a8934244572116fc8c3813b9"
"syn55262789","NIL (92).JPG","1","image/jpeg","313276","3489646","1712371688172","3489646","1712371688172","syn55262661","https://www.synapse.org/#!Synapse:syn55262789.1","f43d2017b591796eaad353958762b806"
"syn55262826","NIL (124).JPG","1","image/jpeg","313788","3489646","1712371739557","3489646","1712371739557","syn55262661","https://www.synapse.org/#!Synapse:syn55262826.1","e85780a5c5f5e4f542542ce3ee949fc3"
"syn55263325","HSIL (131).JPG","1","image/jpeg","313860","3489646","1712373744635","3489646","1712373744635","syn55262661","https://www.synapse.org/#!Synapse:syn55263325.1","67e21c9edd755864c3c4c82abf53c46a"
"syn55262778","NIL (81).JPG","1","image/jpeg","314306","3489646","1712371671364","3489646","1712371671364","syn55262661","https://www.synapse.org/#!Synapse:syn55262778.1","2cb7c19709a959ff642e28f08b7d904d"
"syn55263329","HSIL (135).JPG","1","image/jpeg","314492","3489646","1712373751215","3489646","1712373751215","syn55262661","https://www.synapse.org/#!Synapse:syn55263329.1","b770cb7576bc4f36f2e3187068b65ef4"
"syn55262867","NIL (149).JPG","1","image/jpeg","314566","3489646","1712371779113","3489646","1712371779113","syn55262661","https://www.synapse.org/#!Synapse:syn55262867.1","5bc7bbeb2dd073be48b6baa35dfae77a"
"syn55262729","NIL (183).jpg","1","image/jpeg","314571","3489646","1712371593938","3489646","1712371593938","syn55262661","https://www.synapse.org/#!Synapse:syn55262729.1","778470c9dc785ba2f44fe1c86542bc52"
"syn55263307","HSIL (116).JPG","1","image/jpeg","314878","3489646","1712373721616","3489646","1712373721616","syn55262661","https://www.synapse.org/#!Synapse:syn55263307.1","7603363b8d6e3c147900692f490c02f0"
"syn55263367","HSIL (173).JPG","1","image/jpeg","315900","3489646","1712373811748","3489646","1712373811748","syn55262661","https://www.synapse.org/#!Synapse:syn55263367.1","c9e87a1f654c23f50388d5036efd64cc"
"syn55262880","NIL (157).JPG","1","image/jpeg","316020","3489646","1712371792692","3489646","1712371792692","syn55262661","https://www.synapse.org/#!Synapse:syn55262880.1","91d98e1e583485af844d77161dcd567e"
"syn55263380","HSIL (186).JPG","1","image/jpeg","316632","3489646","1712373832024","3489646","1712373832024","syn55262661","https://www.synapse.org/#!Synapse:syn55263380.1","3007ac31c38bcffa3d1ad855249a25fc"
"syn55263314","HSIL (123).JPG","1","image/jpeg","316886","3489646","1712373732217","3489646","1712373732217","syn55262661","https://www.synapse.org/#!Synapse:syn55263314.1","a742da22fba1daefa4a97c2167a8f612"
"syn55263030","LSIL (120).JPG","1","image/jpeg","317126","3489646","1712372129016","3489646","1712372129016","syn55262661","https://www.synapse.org/#!Synapse:syn55263030.1","f52e599c084ce1302684bc987fcc767e"
"syn55263377","HSIL (183).JPG","1","image/jpeg","317310","3489646","1712373827179","3489646","1712373827179","syn55262661","https://www.synapse.org/#!Synapse:syn55263377.1","6e0c0815ec73fda711543f94975adc07"
"syn55263102","LSIL (190).jpg","1","image/jpeg","317371","3489646","1712372243331","3489646","1712372243331","syn55262661","https://www.synapse.org/#!Synapse:syn55263102.1","5004af3394bff8e165104b18c8799d86"
"syn55262866","NIL (148).JPG","1","image/jpeg","318078","3489646","1712371777472","3489646","1712371777472","syn55262661","https://www.synapse.org/#!Synapse:syn55262866.1","6dc25bd4df7db7c94ae92a0fb3f208ea"
"syn55262953","LSIL (43).jpg","1","image/jpeg","318536","3489646","1712372008850","3489646","1712372008850","syn55262661","https://www.synapse.org/#!Synapse:syn55262953.1","1eb1651d0a6d4975f0d8dcdc12e839f8"
"syn55262799","NIL (102).JPG","1","image/jpeg","318694","3489646","1712371703884","3489646","1712371703884","syn55262661","https://www.synapse.org/#!Synapse:syn55262799.1","2437b0ba7f30c6ba33f3ccfdae150892"
"syn55262961","LSIL (51).jpg","1","image/jpeg","318876","3489646","1712372021291","3489646","1712372021291","syn55262661","https://www.synapse.org/#!Synapse:syn55262961.1","0a9b0392eb798083655e2928a7a9b27a"
"syn55263027","LSIL (117).JPG","1","image/jpeg","319274","3489646","1712372123927","3489646","1712372123927","syn55262661","https://www.synapse.org/#!Synapse:syn55263027.1","1fa8fa68feee80e7888d5b1154079348"
"syn55262774","NIL (77).JPG","1","image/jpeg","319372","3489646","1712371664385","3489646","1712371664385","syn55262661","https://www.synapse.org/#!Synapse:syn55262774.1","e554c3a796a827164296ed7dc140a55f"
"syn55263317","HSIL (126).JPG","1","image/jpeg","319428","3489646","1712373736819","3489646","1712373736819","syn55262661","https://www.synapse.org/#!Synapse:syn55263317.1","45990619b974da5b29eeef10b55e9879"
"syn55263236","HSIL (60).jpg","1","image/jpeg","319528","3489646","1712373630628","3489646","1712373630628","syn55262661","https://www.synapse.org/#!Synapse:syn55263236.1","1c13613c98c25186b6aa5463e80a6a90"
"syn55262951","LSIL (41).jpg","1","image/jpeg","320100","3489646","1712372005749","3489646","1712372005749","syn55262661","https://www.synapse.org/#!Synapse:syn55262951.1","cd2ab9cdd430844f314cb50036827511"
"syn55263376","HSIL (182).JPG","1","image/jpeg","320158","3489646","1712373825527","3489646","1712373825527","syn55262661","https://www.synapse.org/#!Synapse:syn55263376.1","06241fb933ee956a9086d5436a99a694"
"syn55263049","LSIL (138).JPG","1","image/jpeg","320316","3489646","1712372158224","3489646","1712372158224","syn55262661","https://www.synapse.org/#!Synapse:syn55263049.1","f499cea539e3c060b7a807e7efac0d77"
"syn55262731","NIL (185).jpg","1","image/jpeg","320866","3489646","1712371597199","3489646","1712371597199","syn55262661","https://www.synapse.org/#!Synapse:syn55262731.1","654e37d4a17f76d0111fff6fd9bdb4a3"
"syn55262753","NIL (57).jpg","1","image/jpeg","320915","3489646","1712371632087","3489646","1712371632087","syn55262661","https://www.synapse.org/#!Synapse:syn55262753.1","828dd3aa5b98de1f39c77b957c608b6c"
"syn55262724","NIL (178).JPG","1","image/jpeg","321030","3489646","1712371586058","3489646","1712371586058","syn55262661","https://www.synapse.org/#!Synapse:syn55262724.1","eec0d9799e57da73923d3a6c5b158b98"
"syn55263375","HSIL (181).JPG","1","image/jpeg","321200","3489646","1712373823823","3489646","1712373823823","syn55262661","https://www.synapse.org/#!Synapse:syn55263375.1","06e5f943012a7ebd3e2c66248e4f2eb8"
"syn55262966","LSIL (56).jpg","1","image/jpeg","321241","3489646","1712372029398","3489646","1712372029398","syn55262661","https://www.synapse.org/#!Synapse:syn55262966.1","83992d8e03f6dbeb7733028e94efb659"
"syn55262821","NIL (121).JPG","1","image/jpeg","321412","3489646","1712371734682","3489646","1712371734682","syn55262661","https://www.synapse.org/#!Synapse:syn55262821.1","9343bf052765550c7bf11903b214da45"
"syn55263348","HSIL (154).JPG","1","image/jpeg","321802","3489646","1712373781392","3489646","1712373781392","syn55262661","https://www.synapse.org/#!Synapse:syn55263348.1","8f51f3ecfaff4904ec573f4fa4960fde"
"syn55262965","LSIL (55).jpg","1","image/jpeg","322568","3489646","1712372027583","3489646","1712372027583","syn55262661","https://www.synapse.org/#!Synapse:syn55262965.1","2d0710d13935e2f32c862f1a45d743a7"
"syn55262806","NIL (109).JPG","1","image/jpeg","323038","3489646","1712371715715","3489646","1712371715715","syn55262661","https://www.synapse.org/#!Synapse:syn55262806.1","aece193ed16f1a06001030ddd44df2bf"
"syn55263068","LSIL (157).JPG","1","image/jpeg","323626","3489646","1712372189636","3489646","1712372189636","syn55262661","https://www.synapse.org/#!Synapse:syn55263068.1","cdb662cd61c37422fc71b403a0ba9c62"
"syn55262948","LSIL (38).jpg","1","image/jpeg","325194","3489646","1712372001067","3489646","1712372001067","syn55262661","https://www.synapse.org/#!Synapse:syn55262948.1","4a86c28f5c4be717ff4e0a9707beed6f"
"syn55263391","HSIL (197).JPG","1","image/jpeg","325330","3489646","1712373848261","3489646","1712373848261","syn55262661","https://www.synapse.org/#!Synapse:syn55263391.1","27793074e1820b628c8482510a6509f8"
"syn55263364","HSIL (170).JPG","1","image/jpeg","326170","3489646","1712373807224","3489646","1712373807224","syn55262661","https://www.synapse.org/#!Synapse:syn55263364.1","cc74228ac56d5bff07464a8ad3e6f6ed"
"syn55262810","NIL (113).JPG","1","image/jpeg","326300","3489646","1712371721828","3489646","1712371721828","syn55262661","https://www.synapse.org/#!Synapse:syn55262810.1","1cd7f9896489f226354741fc91436621"
"syn55262792","NIL (95).JPG","1","image/jpeg","326444","3489646","1712371692920","3489646","1712371692920","syn55262661","https://www.synapse.org/#!Synapse:syn55262792.1","0513f55c40d42c219e5d5bca6ac207bf"
"syn55263035","LSIL (125).JPG","1","image/jpeg","326810","3489646","1712372136943","3489646","1712372136943","syn55262661","https://www.synapse.org/#!Synapse:syn55263035.1","670de9b6c95b4d1458803555352a04b8"
"syn55262687","NIL (16).jpg","1","image/jpeg","327376","3489646","1712371306319","3489646","1712371306319","syn55262661","https://www.synapse.org/#!Synapse:syn55262687.1","1441abe84d021af33d8402eec5b436da"
"syn55262933","LSIL (23).jpg","1","image/jpeg","328376","3489646","1712371976486","3489646","1712371976486","syn55262661","https://www.synapse.org/#!Synapse:syn55262933.1","af0709147a029e5447fd8ab0578ec9fb"
"syn55262755","NIL (59).JPG","1","image/jpeg","328390","3489646","1712371635146","3489646","1712371635146","syn55262661","https://www.synapse.org/#!Synapse:syn55262755.1","27b493a5ab4d2e010b186397b5228c60"
"syn55263379","HSIL (185).JPG","1","image/jpeg","329704","3489646","1712373830488","3489646","1712373830488","syn55262661","https://www.synapse.org/#!Synapse:syn55263379.1","64c116c75e383e7932cc1e494cb578d4"
"syn55262763","NIL (66).JPG","1","image/jpeg","331308","3489646","1712371646789","3489646","1712371646789","syn55262661","https://www.synapse.org/#!Synapse:syn55262763.1","3e28331018d1783c2f5c56969325dddc"
"syn55263330","HSIL (136).JPG","1","image/jpeg","332090","3489646","1712373752697","3489646","1712373752697","syn55262661","https://www.synapse.org/#!Synapse:syn55263330.1","b1e2849df7ca3995e6073f308175be23"
"syn55262796","NIL (99).JPG","1","image/jpeg","332308","3489646","1712371699282","3489646","1712371699282","syn55262661","https://www.synapse.org/#!Synapse:syn55262796.1","b0c88a705ab2af8a7dbf95f984ff0cce"
"syn55263185","HSIL (11).JPG","1","image/jpeg","332934","3489646","1712373554700","3489646","1712373554700","syn55262661","https://www.synapse.org/#!Synapse:syn55263185.1","d37802bb8a6e39a1fb354fb543658fb8"
"syn55263186","HSIL (12).JPG","1","image/jpeg","333082","3489646","1712373556293","3489646","1712373556293","syn55262661","https://www.synapse.org/#!Synapse:syn55263186.1","730bd2aec00dd39488248f92a232a7dd"
"syn55263262","HSIL (86).JPG","1","image/jpeg","333136","3489646","1712373673095","3489646","1712373673095","syn55262661","https://www.synapse.org/#!Synapse:syn55263262.1","dc34a1cd02699e55950786b40c618c20"
"syn55263032","LSIL (122).JPG","1","image/jpeg","333664","3489646","1712372132268","3489646","1712372132268","syn55262661","https://www.synapse.org/#!Synapse:syn55263032.1","85008454f45fd5a032a797c1dd669e3e"
"syn55262788","NIL (91).JPG","1","image/jpeg","334004","3489646","1712371686650","3489646","1712371686650","syn55262661","https://www.synapse.org/#!Synapse:syn55262788.1","271f489a68d8e34d1f2b761cf7f5c65b"
"syn55263353","HSIL (159).JPG","1","image/jpeg","334200","3489646","1712373789813","3489646","1712373789813","syn55262661","https://www.synapse.org/#!Synapse:syn55263353.1","ffcbc8b242075ba9b65747273d56b985"
"syn55262725","NIL (179).JPG","1","image/jpeg","334316","3489646","1712371587552","3489646","1712371587552","syn55262661","https://www.synapse.org/#!Synapse:syn55262725.1","b360c6ea02703924e652d600a33cc9a5"
"syn55262868","NIL (150).JPG","1","image/jpeg","334508","3489646","1712371780795","3489646","1712371780795","syn55262661","https://www.synapse.org/#!Synapse:syn55262868.1","61b53d083b03899918b272a3346398cf"
"syn55262990","LSIL (80).jpg","1","image/jpeg","334552","3489646","1712372067070","3489646","1712372067070","syn55262661","https://www.synapse.org/#!Synapse:syn55262990.1","35c1a0f53186ec7180adf4767fe3b49b"
"syn55263020","LSIL (110).JPG","1","image/jpeg","335312","3489646","1712372112235","3489646","1712372112235","syn55262661","https://www.synapse.org/#!Synapse:syn55263020.1","25af6197ee75d1eabf712ea41a85db30"
"syn55262804","NIL (107).JPG","1","image/jpeg","335768","3489646","1712371712517","3489646","1712371712517","syn55262661","https://www.synapse.org/#!Synapse:syn55262804.1","3d565e04c2c4ec73093e8e4a81f0429b"
"syn55262967","LSIL (57).jpg","1","image/jpeg","336684","3489646","1712372030863","3489646","1712372030863","syn55262661","https://www.synapse.org/#!Synapse:syn55262967.1","ac8e741dcd75c3dd21c08bd4f5ee72ea"
"syn55262665","NIL (3).jpg","1","image/jpeg","338021","3489646","1712371238691","3489646","1712371238691","syn55262661","https://www.synapse.org/#!Synapse:syn55262665.1","2ea1eb37c818b532ef68db51f50efea6"
"syn55263026","LSIL (116).JPG","1","image/jpeg","338242","3489646","1712372122416","3489646","1712372122416","syn55262661","https://www.synapse.org/#!Synapse:syn55263026.1","c544dc91a01956621395b45a145e45ff"
"syn55262703","NIL (30).jpg","1","image/jpeg","339305","3489646","1712371328176","3489646","1712371328176","syn55262661","https://www.synapse.org/#!Synapse:syn55262703.1","cfc32e2e4ced446fd4e067a518b1093d"
"syn55263404","HSIL (10).JPG","1","image/jpeg","339916","3489646","1712373868671","3489646","1712373868671","syn55262661","https://www.synapse.org/#!Synapse:syn55263404.1","a370ca04c8fbe4b2d8b88277c98cb9b6"
"syn55263343","HSIL (149).JPG","1","image/jpeg","340202","3489646","1712373772983","3489646","1712373772983","syn55262661","https://www.synapse.org/#!Synapse:syn55263343.1","4fcc79fabdbc03198795371f218feeb2"
"syn55263386","HSIL (192).JPG","1","image/jpeg","340228","3489646","1712373841029","3489646","1712373841029","syn55262661","https://www.synapse.org/#!Synapse:syn55263386.1","e4c48ac3058008d51aeaa484c30aaa30"
"syn55262937","LSIL (27).jpg","1","image/jpeg","340475","3489646","1712371983065","3489646","1712371983065","syn55262661","https://www.synapse.org/#!Synapse:syn55262937.1","56238070fe8e0bc3fd7fc3f6ef3c62b5"
"syn55262856","NIL (142).JPG","1","image/jpeg","343276","3489646","1712371767548","3489646","1712371767548","syn55262661","https://www.synapse.org/#!Synapse:syn55262856.1","f36ffba0bb8e1bec9dc8e9d32167d4b8"
"syn55263352","HSIL (158).JPG","1","image/jpeg","343898","3489646","1712373788181","3489646","1712373788181","syn55262661","https://www.synapse.org/#!Synapse:syn55263352.1","472392af5c441ede9c5c33ee0375d79a"
"syn55263357","HSIL (163).JPG","1","image/jpeg","344302","3489646","1712373796391","3489646","1712373796391","syn55262661","https://www.synapse.org/#!Synapse:syn55263357.1","76ba1d5887082e0f92375e2b40feadd0"
"syn55263293","HSIL (105).JPG","1","image/jpeg","344758","3489646","1712373704230","3489646","1712373704230","syn55262661","https://www.synapse.org/#!Synapse:syn55263293.1","0b811cb3d80e12cefaabe4c87dffdcd2"
"syn55263387","HSIL (193).JPG","1","image/jpeg","345006","3489646","1712373842449","3489646","1712373842449","syn55262661","https://www.synapse.org/#!Synapse:syn55263387.1","6214592741b36c91ddbc99b41d00a408"
"syn55263072","LSIL (161).JPG","1","image/jpeg","345616","3489646","1712372195763","3489646","1712372195763","syn55262661","https://www.synapse.org/#!Synapse:syn55263072.1","11dc60cb2b1a2a4ed9774aedf38d409b"
"syn55263086","LSIL (175).JPG","1","image/jpeg","345806","3489646","1712372218398","3489646","1712372218398","syn55262661","https://www.synapse.org/#!Synapse:syn55263086.1","ec8d0454749aae0577ce15c992eafa10"
"syn55263382","HSIL (188).JPG","1","image/jpeg","346060","3489646","1712373835037","3489646","1712373835037","syn55262661","https://www.synapse.org/#!Synapse:syn55263382.1","7d62dad2bbaf10b38deddc1d799b5f5e"
"syn55263077","LSIL (166).JPG","1","image/jpeg","346308","3489646","1712372203817","3489646","1712372203817","syn55262661","https://www.synapse.org/#!Synapse:syn55263077.1","aa7db6468857554c9f5d36b3a56edeb3"
"syn55262689","NIL (18).jpg","1","image/jpeg","346371","3489646","1712371309313","3489646","1712371309313","syn55262661","https://www.synapse.org/#!Synapse:syn55262689.1","fd518659673f1187d20dab691dccbc91"
"syn55263378","HSIL (184).JPG","1","image/jpeg","346624","3489646","1712373828906","3489646","1712373828906","syn55262661","https://www.synapse.org/#!Synapse:syn55263378.1","45b1d685c6081444a057c28ef8785040"
"syn55262688","NIL (17).jpg","1","image/jpeg","346678","3489646","1712371307741","3489646","1712371307741","syn55262661","https://www.synapse.org/#!Synapse:syn55262688.1","9b06d9471abec237f211559fe03311e5"
"syn55263355","HSIL (161).JPG","1","image/jpeg","346684","3489646","1712373793289","3489646","1712373793289","syn55262661","https://www.synapse.org/#!Synapse:syn55263355.1","b14173c7af773311ae84808717c4c22d"
"syn55263075","LSIL (164).JPG","1","image/jpeg","346924","3489646","1712372200735","3489646","1712372200735","syn55262661","https://www.synapse.org/#!Synapse:syn55263075.1","ed983e5b7f8fac47b985583540f33dcd"
"syn55263290","HSIL (104).JPG","1","image/jpeg","346988","3489646","1712373702680","3489646","1712373702680","syn55262661","https://www.synapse.org/#!Synapse:syn55263290.1","967a39ec7cd652c0094d48caf0392354"
"syn55262872","NIL (152).JPG","1","image/jpeg","347038","3489646","1712371784234","3489646","1712371784234","syn55262661","https://www.synapse.org/#!Synapse:syn55262872.1","9dc289ae5fb0af80ff762d58b5504936"
"syn55262808","NIL (111).JPG","1","image/jpeg","347554","3489646","1712371718623","3489646","1712371718623","syn55262661","https://www.synapse.org/#!Synapse:syn55262808.1","981294657ff4df7843280df7bca1a8e1"
"syn55262773","NIL (76).JPG","1","image/jpeg","348302","3489646","1712371662834","3489646","1712371662834","syn55262661","https://www.synapse.org/#!Synapse:syn55262773.1","10a3600389d95933d9e65433ed5e81f2"
"syn55262726","NIL (180).JPG","1","image/jpeg","348546","3489646","1712371589109","3489646","1712371589109","syn55262661","https://www.synapse.org/#!Synapse:syn55262726.1","24d6c4c351f44bbcf530333e81519143"
"syn55263070","LSIL (159).JPG","1","image/jpeg","350234","3489646","1712372192667","3489646","1712372192667","syn55262661","https://www.synapse.org/#!Synapse:syn55263070.1","252635f85264aee8bbfca7664f589332"
"syn55263028","LSIL (118).JPG","1","image/jpeg","350428","3489646","1712372125685","3489646","1712372125685","syn55262661","https://www.synapse.org/#!Synapse:syn55263028.1","8e83b9628f92dbd68e127d251b9a3fe7"
"syn55263359","HSIL (165).JPG","1","image/jpeg","351038","3489646","1712373799424","3489646","1712373799424","syn55262661","https://www.synapse.org/#!Synapse:syn55263359.1","af9195b7610cd689f3f81eeb582c791b"
"syn55263350","HSIL (156).JPG","1","image/jpeg","352006","3489646","1712373784767","3489646","1712373784767","syn55262661","https://www.synapse.org/#!Synapse:syn55263350.1","bba797ad08313c636de7588f6d5e61ce"
"syn55263043","LSIL (132).JPG","1","image/jpeg","353020","3489646","1712372148711","3489646","1712372148711","syn55262661","https://www.synapse.org/#!Synapse:syn55263043.1","f815d43621a20adab97005abd5216641"
"syn55263275","HSIL (96).JPG","1","image/jpeg","353122","3489646","1712373689447","3489646","1712373689447","syn55262661","https://www.synapse.org/#!Synapse:syn55263275.1","0f912661c9b8bfcd401d15508854a5f8"
"syn55262683","NIL (12).jpg","1","image/jpeg","353426","3489646","1712371299772","3489646","1712371299772","syn55262661","https://www.synapse.org/#!Synapse:syn55262683.1","cf62c8a2e4143d74091dcafbb63c53dd"
"syn55262875","NIL (154).JPG","1","image/jpeg","353566","3489646","1712371787664","3489646","1712371787664","syn55262661","https://www.synapse.org/#!Synapse:syn55262875.1","7b03877651a741c2abcf85640d850677"
"syn55263066","LSIL (155).JPG","1","image/jpeg","354092","3489646","1712372186455","3489646","1712372186455","syn55262661","https://www.synapse.org/#!Synapse:syn55263066.1","23c6a2f8ec9214ef36c152935ba28c22"
"syn55262870","NIL (151).JPG","1","image/jpeg","354602","3489646","1712371782520","3489646","1712371782520","syn55262661","https://www.synapse.org/#!Synapse:syn55262870.1","f2d277165bc9764b382f5062b5169117"
"syn55263286","HSIL (103).JPG","1","image/jpeg","355202","3489646","1712373700819","3489646","1712373700819","syn55262661","https://www.synapse.org/#!Synapse:syn55263286.1","f1a155ae4365a63bccc18083d30cbafe"
"syn55262813","NIL (116).JPG","1","image/jpeg","356580","3489646","1712371726372","3489646","1712371726372","syn55262661","https://www.synapse.org/#!Synapse:syn55262813.1","faf1629f66cf244c5613d02c12390124"
"syn55263076","LSIL (165).JPG","1","image/jpeg","357082","3489646","1712372202290","3489646","1712372202290","syn55262661","https://www.synapse.org/#!Synapse:syn55263076.1","2dd8fca0b15c8d0126ad96961c48b410"
"syn55262791","NIL (94).JPG","1","image/jpeg","357750","3489646","1712371691254","3489646","1712371691254","syn55262661","https://www.synapse.org/#!Synapse:syn55262791.1","8348857307b399d842124dce06282d45"
"syn55263109","LSIL (197).jpg","1","image/jpeg","357750","3489646","1712372254264","3489646","1712372254264","syn55262661","https://www.synapse.org/#!Synapse:syn55263109.1","f2ac0102db06cededfc840d1311f122f"
"syn55263354","HSIL (160).JPG","1","image/jpeg","358068","3489646","1712373791512","3489646","1712373791512","syn55262661","https://www.synapse.org/#!Synapse:syn55263354.1","8810004476275337de5c5ae76f4585be"
"syn55263322","HSIL (128).JPG","1","image/jpeg","358180","3489646","1712373739932","3489646","1712373739932","syn55262661","https://www.synapse.org/#!Synapse:syn55263322.1","5f637a72ed085efd68a9b923ef43aafa"
"syn55263081","LSIL (170).JPG","1","image/jpeg","358486","3489646","1712372209761","3489646","1712372209761","syn55262661","https://www.synapse.org/#!Synapse:syn55263081.1","af3a9e127501aa57031626e31cec7346"
"syn55263080","LSIL (169).JPG","1","image/jpeg","359330","3489646","1712372208275","3489646","1712372208275","syn55262661","https://www.synapse.org/#!Synapse:syn55263080.1","d77b7d76122841c3bde87e76fbcac10f"
"syn55263295","HSIL (106).JPG","1","image/jpeg","359784","3489646","1712373705947","3489646","1712373705947","syn55262661","https://www.synapse.org/#!Synapse:syn55263295.1","9f53d634f8e991d00a09a4e2059d31cc"
"syn55262690","NIL (19).jpg","1","image/jpeg","361744","3489646","1712371310958","3489646","1712371310958","syn55262661","https://www.synapse.org/#!Synapse:syn55262690.1","e010ec4a9211a8d003053f8b2b4ba5ba"
"syn55263384","HSIL (190).JPG","1","image/jpeg","363166","3489646","1712373838064","3489646","1712373838064","syn55262661","https://www.synapse.org/#!Synapse:syn55263384.1","a4932bc1c34c6ac5564001db19d42471"
"syn55262766","NIL (69).JPG","1","image/jpeg","363438","3489646","1712371651554","3489646","1712371651554","syn55262661","https://www.synapse.org/#!Synapse:syn55262766.1","2a73f8311183bbb5858a7520abcfd91e"
"syn55263279","HSIL (100).JPG","1","image/jpeg","364136","3489646","1712373695743","3489646","1712373695743","syn55262661","https://www.synapse.org/#!Synapse:syn55263279.1","b121b8206f50997aa73475ffca6b7170"
"syn55263366","HSIL (172).JPG","1","image/jpeg","364846","3489646","1712373810298","3489646","1712373810298","syn55262661","https://www.synapse.org/#!Synapse:syn55263366.1","e800a15291f21b89f7a1bf5391470f91"
"syn55263073","LSIL (162).JPG","1","image/jpeg","365190","3489646","1712372197736","3489646","1712372197736","syn55262661","https://www.synapse.org/#!Synapse:syn55263073.1","08bc34bbc77c32710e960f5ed184d6ee"
"syn55263390","HSIL (196).JPG","1","image/jpeg","366258","3489646","1712373846868","3489646","1712373846868","syn55262661","https://www.synapse.org/#!Synapse:syn55263390.1","bf52084e1513260e24bd67203da3dc15"
"syn55263297","HSIL (108).JPG","1","image/jpeg","366418","3489646","1712373709038","3489646","1712373709038","syn55262661","https://www.synapse.org/#!Synapse:syn55263297.1","981e8d1deaff1ffe17a39cde996bd722"
"syn55263044","LSIL (133).JPG","1","image/jpeg","367454","3489646","1712372150050","3489646","1712372150050","syn55262661","https://www.synapse.org/#!Synapse:syn55263044.1","6a8c6b8bdf361bc65dab135cc22a4969"
"syn55263392","HSIL (198).JPG","1","image/jpeg","367548","3489646","1712373849931","3489646","1712373849931","syn55262661","https://www.synapse.org/#!Synapse:syn55263392.1","7a96be7fa524248df76b94f67c4ff868"
"syn55263349","HSIL (155).JPG","1","image/jpeg","367990","3489646","1712373783002","3489646","1712373783002","syn55262661","https://www.synapse.org/#!Synapse:syn55263349.1","e4c51dd6d562e10c797f61f884798ea1"
"syn55262811","NIL (114).JPG","1","image/jpeg","368450","3489646","1712371723309","3489646","1712371723309","syn55262661","https://www.synapse.org/#!Synapse:syn55262811.1","b2b7a30179fecd8447532b99a34bd45d"
"syn55263394","HSIL (200).JPG","1","image/jpeg","368634","3489646","1712373853004","3489646","1712373853004","syn55262661","https://www.synapse.org/#!Synapse:syn55263394.1","9cf212671ba0204d610f4d869ecbda26"
"syn55262809","NIL (112).JPG","1","image/jpeg","369916","3489646","1712371720219","3489646","1712371720219","syn55262661","https://www.synapse.org/#!Synapse:syn55262809.1","350e5a1111a5cb94749fe3347df99612"
"syn55262793","NIL (96).JPG","1","image/jpeg","370110","3489646","1712371694628","3489646","1712371694628","syn55262661","https://www.synapse.org/#!Synapse:syn55262793.1","01aedfcb1e5940418e7200dee0d04b29"
"syn55263389","HSIL (195).JPG","1","image/jpeg","370572","3489646","1712373845283","3489646","1712373845283","syn55262661","https://www.synapse.org/#!Synapse:syn55263389.1","e8893548991f46b508544bd2af06e01d"
"syn55263383","HSIL (189).JPG","1","image/jpeg","370762","3489646","1712373836555","3489646","1712373836555","syn55262661","https://www.synapse.org/#!Synapse:syn55263383.1","e7ad03a51a60d7a78e064e5f3bc85a4f"
"syn55263097","LSIL (185).JPG","1","image/jpeg","370816","3489646","1712372234880","3489646","1712372234880","syn55262661","https://www.synapse.org/#!Synapse:syn55263097.1","e27742763369379f7289bec7b9ed52b9"
